Valmyndigheten 2014-10-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LÄN;KOM;LÄN;KOMMUN;M tal;M proc;C tal;C proc;FP tal;FP proc;KD tal;KD proc;S tal;S proc;V tal;V proc;MP tal;MP proc;SD tal;SD proc;FI tal;FI proc;1016 tal;1016 proc;1054 tal;1054 proc;1108 tal;1108 proc;1124 tal;1124 proc;1127 tal;1127 proc;1130 tal;1130 proc;1155 tal;1155 proc;1156 tal;1156 proc;1161 tal;1161 proc;1183 tal;1183 proc;1188 tal;1188 proc;1191 tal;1191 proc;1192 tal;1192 proc;1193 tal;1193 proc;1203 tal;1203 proc;1224 tal;1224 proc;1225 tal;1225 proc;1227 tal;1227 proc;1228 tal;1228 proc;1240 tal;1240 proc;1241 tal;1241 proc;1244 tal;1244 proc;1245 tal;1245 proc;1246 tal;1246 proc;1247 tal;1247 proc;1248 tal;1248 proc;1249 tal;1249 proc;1250 tal;1250 proc;1251 tal;1251 proc;1252 tal;1252 proc;1253 tal;1253 proc;1254 tal;1254 proc;1255 tal;1255 proc;1259 tal;1259 proc;1262 tal;1262 proc;1263 tal;1263 proc;339 tal;339 proc;450 tal;450 proc;470 tal;470 proc;555 tal;555 proc;ADK tal;ADK proc;AfR tal;AfR proc;AIL tal;AIL proc;AltBr tal;AltBr proc;ALTER tal;ALTER proc;ALV tal;ALV proc;Ar P tal;Ar P proc;BAP tal;BAP proc;BEP tal;BEP proc;BJP tal;BJP proc;BoA tal;BoA proc;Bollp tal;Bollp proc;BOP tal;BOP proc;Bov tal;Bov proc;BP tal;BP proc;BUSP tal;BUSP proc;ByP tal;ByP proc;BÅP tal;BÅP proc;DHA tal;DHA proc;DiD tal;DiD proc;DIR tal;DIR proc;DjuP tal;DjuP proc;DKL tal;DKL proc;DP tal;DP proc;E-aP tal;E-aP proc;ENH tal;ENH proc;EP tal;EP proc;FAP tal;FAP proc;FaV tal;FaV proc;ffs tal;ffs proc;FHT tal;FHT proc;FiA tal;FiA proc;Fil tal;Fil proc;FJK tal;FJK proc;FL tal;FL proc;FNO tal;FNO proc;FOV tal;FOV proc;Fpar tal;Fpar proc;FPO tal;FPO proc;FR tal;FR proc;FRAK tal;FRAK proc;FramP tal;FramP proc;Frams tal;Frams proc;FraP tal;FraP proc;FraPa tal;FraPa proc;FreD tal;FreD proc;Frmp tal;Frmp proc;Frpa tal;Frpa proc;Frpar tal;Frpar proc;FRSP tal;FRSP proc;FSPV tal;FSPV proc;Fsteg tal;Fsteg proc;Ftid tal;Ftid proc;FÖL tal;FÖL proc;FöNyL tal;FöNyL proc;GL tal;GL proc;GPS tal;GPS proc;GÖF tal;GÖF proc;HEL tal;HEL proc;HiT tal;HiT proc;HOP tal;HOP proc;HP tal;HP proc;HS tal;HS proc;Häp tal;Häp proc;Härjp tal;Härjp proc;K tal;K proc;Kap tal;Kap proc;KB tal;KB proc;Kbabo tal;Kbabo proc;KBO tal;KBO proc;KF tal;KF proc;KiM tal;KiM proc;Kirp tal;Kirp proc;KL tal;KL proc;Klip tal;Klip proc;KNEG tal;KNEG proc;KNU tal
20;21;Dalarnas län;Vansbro;158;3,57;1496;33,85;99;2,24;373;8,44;1378;31,18;329;7,44;62;1,4;194;4,39;3;0,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;23;Dalarnas län;Malung-Sälen;1609;24,43;639;9,7;448;6,8;64;0,97;2456;37,3;636;9,66;67;1,02;395;6;1;0,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;26;Dalarnas län;Gagnef;728;10,84;1457;21,7;147;2,19;277;4,13;1743;25,96;210;3,13;341;5,08;505;7,52;3;0,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;29;Dalarnas län;Leksand;1362;12,97;2384;22,71;290;2,76;1313;12,51;2497;23,79;549;5,23;674;6,42;612;5,83;14;0,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;780;7,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;31;Dalarnas län;Rättvik;893;12,07;2458;33,21;171;2,31;143;1,93;2283;30,85;326;4,4;408;5,51;563;7,61;3;0,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;34;Dalarnas län;Orsa;191;4,15;1707;37,1;114;2,48;134;2,91;1242;26,99;295;6,41;199;4,33;687;14,93;17;0,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;39;Dalarnas län;Älvdalen;492;10,47;1083;23,05;86;1,83;66;1,4;2138;45,51;62;1,32;111;2,36;355;7,56;4;0,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;288;6,13;;;;;
20;61;Dalarnas län;Smedjebacken;1227;16,85;1049;14,4;149;2,05;36;0,49;3118;42,81;440;6,04;583;8;660;9,06;9;0,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;62;Dalarnas län;Mora;1483;11,21;3456;26,12;284;2,15;371;2,8;3964;29,96;637;4,81;583;4,41;1005;7,6;10;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;80;Dalarnas län;Falun;8109;21,46;4301;11,38;1976;5,23;996;2,64;11781;31,18;3062;8,1;2778;7,35;3137;8,3;91;0,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;1411;3,73;30;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;81;Dalarnas län;Borlänge;4781;14,85;2111;6,55;1244;3,86;920;2,86;11027;34,24;2394;7,43;1851;5,75;6045;18,77;57;0,18;;;;;;;;;;;;;;;;;599;1,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;82;Dalarnas län;Säter;1047;14,33;1299;17,78;412;5,64;168;2,3;3005;41,12;324;4,43;256;3,5;765;10,47;9;0,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;83;Dalarnas län;Hedemora;1670;17,1;1502;15,38;258;2,64;157;1,61;3010;30,83;565;5,79;518;5,31;983;10,07;17;0,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67;0,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;84;Dalarnas län;Avesta;1881;12,9;1198;8,22;394;2,7;304;2,08;7152;49,05;703;4,82;400;2,74;1456;9,98;16;0,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;921;6,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;107;0,73;;;;;;;2;0,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;85;Dalarnas län;Ludvika;3498;20,72;1039;6,15;493;2,92;218;1,29;5904;34,97;1341;7,94;1237;7,33;2331;13,81;25;0,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;567;3,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;0,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;182;1,08;;;;;;;;;;;;;;;;;;;;;
21;1;Gävleborgs län;Ockelbo;270;6,97;582;15,02;193;4,98;77;1,99;1800;46,46;174;4,49;154;3,98;612;15,8;2;0,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;4;Gävleborgs län;Hofors;546;8,86;329;5,34;378;6,14;108;1,75;2235;36,28;764;12,4;125;2,03;561;9,11;1;0,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;264;4,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;0,11;;;;;;;;;;;;;;;;;;;;;840;13,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;21;Gävleborgs län;Ovanåker;561;7,35;2120;27,79;167;2,19;789;10,34;2656;34,82;256;3,36;251;3,29;807;10,58;6;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;32;Gävleborgs län;Nordanstig;763;12,34;950;15,36;434;7,02;220;3,56;2230;36,07;311;5,03;290;4,69;966;15,62;1;0,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;61;Gävleborgs län;Ljusdal;1989;16,83;1360;11,51;776;6,57;259;2,19;3488;29,51;1123;9,5;844;7,14;1434;12,13;13;0,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;80;Gävleborgs län;Gävle;16201;25,22;2889;4,5;4839;7,53;1953;3,04;19271;30;5654;8,8;4859;7,57;8308;12,93;133;0,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;81;Gävleborgs län;Sandviken;3758;15,21;1467;5,94;1228;4,97;549;2,22;10230;41,4;2163;8,75;1027;4,16;3064;12,4;33;0,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91;0,37;;;;;;;;;;;;;;;;;;;;;
21;82;Gävleborgs län;Söderhamn;1756;10,36;2563;15,13;542;3,2;488;2,88;6208;36,64;1436;8,47;735;4,34;2611;15,41;6;0,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;83;Gävleborgs län;Bollnäs;1609;9,39;2032;11,86;645;3,76;532;3,1;5408;31,55;954;5,57;646;3,77;2111;12,32;15;0,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2611;15,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;84;Gävleborgs län;Hudiksvall;3563;14,83;3677;15,31;565;2,35;727;3,03;8920;37,14;2544;10,59;1561;6,5;2271;9,46;55;0,23;;;5;0,02;;;;;;;;;;;;;;;;;36;0,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;60;Västernorrlands län;Ånge;553;8,62;452;7,05;57;0,89;294;4,58;3259;50,82;303;4,72;72;1,12;520;8,11;6;0,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;62;Västernorrlands län;Timrå;1193;10,14;695;5,91;720;6,12;257;2,18;5790;49,2;778;6,61;380;3,23;1077;9,15;9;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;80;Västernorrlands län;Härnösand;2672;16,56;1136;7,04;566;3,51;419;2,6;7064;43,78;1185;7,34;1728;10,71;1096;6,79;30;0,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;81;Västernorrlands län;Sundsvall;11444;17,87;3397;5,3;4465;6,97;1960;3,06;28839;45,02;3648;5,7;3104;4,85;5940;9,27;123;0,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64;0,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168;0,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;82;Västernorrlands län;Kramfors;1146;9,31;2112;17,16;291;2,36;254;2,06;6008;48,81;1246;10,12;437;3,55;779;6,33;16;0,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;83;Västernorrlands län;Sollefteå;1304;10,01;1180;9,06;311;2,39;175;1,34;5884;45,17;827;6,35;404;3,1;659;5,06;8;0,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;84;Västernorrlands län;Örnsköldsvik;4630;12,6;6099;16,6;1166;3,17;2505;6,82;16560;45,06;2092;5,69;1365;3,71;1593;4,33;25;0,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;3;Jämtlands län;Ragunda;63;1,81;609;17,47;27;0,77;67;1,92;1782;51,12;247;7,09;38;1,09;145;4,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;506;14,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;5;Jämtlands län;Bräcke;444;10,42;1142;26,79;88;2,06;23;0,54;1569;36,81;239;5,61;93;2,18;311;7,3;4;0,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;9;Jämtlands län;Krokom;1136;12,5;2568;28,26;128;1,41;184;2,03;3123;34,37;843;9,28;478;5,26;604;6,65;8;0,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;13;Jämtlands län;Strömsund;954;12,34;972;12,57;39;0,5;41;0,53;3660;47,33;691;8,94;180;2,33;690;8,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;21;Jämtlands län;Åre;1111;16,38;1287;18,98;211;3,11;151;2,23;2023;29,83;173;2,55;596;8,79;215;3,17;9;0,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;115;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;26;Jämtlands län;Berg;1012;21,75;1002;21,53;65;1,4;62;1,33;1803;38,75;86;1,85;255;5,48;351;7,54;6;0,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
